Country Name,Country Code,Group,Global overlap,Calibrated overlap,Adjustment,Group essential mass S_g,Overlap source,calibration_x,ILO %essential (published),Model %Essential (pct),Calibrated %Essential (pct),Delta model (pp),Delta calibrated (pp),solver_status
South Sudan,SSD,Health,0.819,0.8298275399724404,0.010827539972440459,,,0.05982066283116299,,,,,,
South Sudan,SSD,Retail,0.876,0.8834177621910642,0.007417762191064159,,,0.05982066283116299,,,,,,
South Sudan,SSD,Security,0.846,0.855212382075999,0.00921238207599906,,,0.05982066283116299,,,,,,
South Sudan,SSD,Transport,0.869,0.8768365068308823,0.007836506830882328,,,0.05982066283116299,,,,,,
South Sudan,SSD,Manual,0.335,0.3747807407827234,0.03978074078272337,,,0.05982066283116299,,,,,,
South Sudan,SSD,Cleaning,0.485,0.5158076413580489,0.03080764135804892,,,0.05982066283116299,,,,,,
South Sudan,SSD,Tech,0.32,0.3606780507251908,0.04067805072519082,,,0.05982066283116299,,,,,,
South Sudan,SSD,ArmedForces,0.4,0.4,0.0,,,0.05982066283116299,,,,,,
Sao Tome and Principe,STP,Food,0.895,0.895,0.0,2813.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Health,0.819,0.819,0.0,1059.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Retail,0.876,0.876,0.0,4010.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Security,0.846,0.846,0.0,1241.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Transport,0.869,0.869,0.0,982.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Manual,0.335,0.335,0.0,3681.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Cleaning,0.485,0.485,0.0,1108.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,Tech,0.32,0.32,0.0,2017.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Sao Tome and Principe,STP,ArmedForces,0.4,0.4,0.0,128.0,global_fallback,0.0,,53.51752552837805,53.51752552837805,,,global_fallback
Suriname,SUR,Food,0.895,0.9074811575679997,0.012481157567999723,17084.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Health,0.819,0.8405151382838852,0.021515138283885293,7818.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Retail,0.876,0.8907396527469711,0.014739652746971088,16813.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Security,0.846,0.8643056977663995,0.018305697766399565,11260.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Transport,0.869,0.8845717299181711,0.015571729918171129,12791.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Manual,0.335,0.41404733126399834,0.07904733126399832,35409.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Cleaning,0.485,0.5462171061668558,0.06121710616685583,13971.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,Tech,0.32,0.40083035377371257,0.08083035377371256,16152.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Suriname,SUR,ArmedForces,0.4,0.4,0.0,1638.0,ilo_calibrated,0.11886816731428321,46.14,42.97976022901609,46.14000000000001,-3.160239770983914,7.105427357601002e-15,ok
Slovakia,SVK,Food,0.895,0.8989420275702114,0.003942027570211337,49687.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Health,0.819,0.82579530466865,0.006795304668650082,199387.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Retail,0.876,0.880655346844821,0.004655346844821051,196868.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Security,0.846,0.85178164043631,0.0057816404363100204,44828.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Transport,0.869,0.8739181486828351,0.004918148682835133,134880.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Manual,0.335,0.35996617461133884,0.02496617461133882,625637.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Cleaning,0.485,0.504334706653894,0.01933470665389403,68585.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,Tech,0.32,0.3455293214070833,0.025529321407083305,283589.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovakia,SVK,ArmedForces,0.4,0.4,0.0,14275.0,ilo_calibrated,0.037543119716298985,34.58,33.52312642335407,34.58,-1.056873576645927,0.0,ok
Slovenia,SVN,Food,0.895,0.895,0.0,49367.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Health,0.819,0.819,0.0,69828.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Retail,0.876,0.876,0.0,56092.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Security,0.846,0.846,0.0,13456.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Transport,0.869,0.869,0.0,40382.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Manual,0.335,0.335,0.0,225717.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Cleaning,0.485,0.485,0.0,43415.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,Tech,0.32,0.32,0.0,91130.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Slovenia,SVN,ArmedForces,0.4,0.4,0.0,7239.0,global_fallback,0.0,,32.92081373782704,32.92081373782704,,,global_fallback
Sweden,SWE,Food,0.895,0.895,0.0,157474.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Health,0.819,0.819,0.0,760771.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Retail,0.876,0.876,0.0,219759.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Security,0.846,0.846,0.0,45877.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Transport,0.869,0.869,0.0,185462.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Manual,0.335,0.335,0.0,584789.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Cleaning,0.485,0.485,0.0,95343.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,Tech,0.32,0.32,0.0,484650.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Sweden,SWE,ArmedForces,0.4,0.4,0.0,18120.0,global_fallback,0.0,,29.255271274491307,29.255271274491307,,,global_fallback
Eswatini,SWZ,Food,0.895,0.770827171994306,-0.12417282800569407,46779.0,ilo_calibrated,0.1387405899504962,49.25,57.157591412995515,49.25000000000001,7.907591412995515,7.105427357601002e-15,ok
Eswatini,SWZ,Health,0.819,0.7053714568305436,-0.11362854316945636,7237.0,ilo_calibrated,0.1387405899504962,49.25,57.157591412995515,49.25000000000001,7.907591412995515,7.105427357601002e-15,ok
Eswatini,SWZ,Retail,0.876,0.7544632432033653,-0.12153675679663467,34760.0,ilo_calibrated,0.1387405899504962,49.25,57.157591412995515,49.25000000000001,7.907591412995515,7.105427357601002e-15,ok
Eswatini,SWZ,Security,0.846,0.7286254609018802,-0.11737453909811979,11145.0,ilo_calibrated,0.1387405899504962,49.25,57.157591412995515,49.25000000000001,7.907591412995515,7.105427357601002e-15,ok
